Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type,Wilderness_Area,Cover_Type
3243.0,127.0,12.0,467.0,36.0,1087.0,240.0,232.0,121.0,,T33,A3,2.0
3033.0,324.0,14.0,108.0,25.0,553.0,183.0,224.0,180.0,1682.0,T23,A3,1.0
3016.0,322.0,11.0,67.0,9.0,2790.0,192.0,229.0,177.0,2256.0,T24,,1.0
2809.0,103.0,11.0,306.0,54.0,1315.0,239.0,225.0,115.0,819.0,T28,A3,2.0
2949.0,307.0,25.0,319.0,138.0,4718.0,145.0,217.0,208.0,309.0,T29,A1,2.0
2969.0,351.0,11.0,371.0,113.0,778.0,199.0,221.0,159.0,1766.0,T31,A3,2.0
3063.0,304.0,7.0,170.0,30.0,2305.0,201.0,237.0,175.0,1909.0,T32,A3,2.0
3119.0,67.0,22.0,467.0,77.0,1680.0,236.0,192.0,77.0,2904.0,T29,,2.0
3198.0,28.0,10.0,949.0,105.0,3003.0,216.0,218.0,137.0,2478.0,T32,A3,2.0
3108.0,162.0,9.0,201.0,30.0,108.0,229.0,243.0,145.0,3502.0,T22,A2,2.0
2963.0,169.0,13.0,834.0,168.0,2763.0,230.0,245.0,144.0,1187.0,T34,A3,2.0
2854.0,299.0,2.0,85.0,-5.0,2859.0,212.0,238.0,164.0,2324.0,T29,A1,1.0
3136.0,51.0,10.0,361.0,27.0,3652.0,225.0,218.0,126.0,3771.0,T29,A1,1.0
3074.0,8.0,7.0,256.0,68.0,1624.0,212.0,227.0,152.0,2160.0,T29,A1,1.0
2907.0,70.0,8.0,134.0,1.0,2173.0,229.0,225.0,129.0,2359.0,T29,A1,2.0
3113.0,299.0,10.0,417.0,72.0,1319.0,193.0,237.0,184.0,1240.0,T23,A3,1.0
3047.0,180.0,1.0,60.0,0.0,2880.0,219.0,239.0,157.0,607.0,T23,,2.0
2751.0,1.0,16.0,256.0,57.0,1756.0,195.0,208.0,149.0,1103.0,,A1,2.0
2987.0,184.0,13.0,255.0,41.0,1142.0,223.0,249.0,156.0,552.0,T13,A3,2.0
2843.0,2.0,11.0,484.0,16.0,2704.0,205.0,219.0,151.0,3593.0,T12,A1,1.0
2657.0,196.0,35.0,120.0,42.0,,188.0,243.0,162.0,2346.0,T30,A1,2.0
2888.0,328.0,15.0,60.0,14.0,1120.0,183.0,222.0,178.0,2125.0,T31,A3,1.0
3155.0,318.0,22.0,646.0,102.0,,158.0,215.0,195.0,1922.0,T33,A3,2.0
2992.0,64.0,11.0,384.0,122.0,1879.0,230.0,217.0,118.0,3017.0,T32,A3,2.0
2982.0,282.0,7.0,390.0,37.0,4453.0,201.0,241.0,179.0,5616.0,T12,A1,2.0
2824.0,99.0,28.0,162.0,19.0,2676.0,252.0,188.0,44.0,1032.0,T10,,2.0
3115.0,148.0,9.0,270.0,24.0,1463.0,232.0,240.0,139.0,3421.0,T33,A3,1.0
2723.0,146.0,7.0,85.0,-12.0,1173.0,230.0,239.0,142.0,1708.0,T12,A1,1.0
3185.0,257.0,4.0,150.0,8.0,3331.0,209.0,242.0,171.0,1401.0,T23,A3,2.0
3216.0,131.0,28.0,335.0,,3823.0,252.0,212.0,68.0,2743.0,T33,,1.0
2519.0,111.0,19.0,162.0,76.0,659.0,248.0,217.0,89.0,335.0,,A4,2.0
3283.0,79.0,8.0,95.0,6.0,4087.0,231.0,225.0,126.0,939.0,T38,A1,1.0
2772.0,117.0,2.0,150.0,12.0,2407.0,223.0,237.0,150.0,1672.0,T12,A1,2.0
2568.0,60.0,5.0,30.0,-2.0,361.0,224.0,229.0,140.0,5693.0,T29,,2.0
3215.0,264.0,14.0,300.0,48.0,2880.0,184.0,246.0,201.0,845.0,,A3,2.0
2978.0,57.0,7.0,268.0,9.0,2554.0,225.0,226.0,136.0,1455.0,,A1,1.0
3155.0,188.0,23.0,150.0,54.0,2898.0,215.0,250.0,156.0,1065.0,T33,A3,1.0
2986.0,3.0,14.0,730.0,188.0,3001.0,200.0,212.0,148.0,904.0,T10,A3,2.0
3118.0,32.0,30.0,201.0,37.0,3986.0,198.0,162.0,82.0,780.0,T29,A1,1.0
3048.0,165.0,10.0,60.0,-8.0,2253.0,229.0,243.0,146.0,3824.0,T23,A1,1.0
2776.0,153.0,23.0,108.0,,3467.0,241.0,233.0,109.0,1507.0,T29,,2.0
2660.0,43.0,12.0,30.0,11.0,1443.0,222.0,213.0,123.0,255.0,T23,A1,2.0
3224.0,53.0,10.0,0.0,0.0,2495.0,226.0,219.0,127.0,2809.0,T22,A1,1.0
3397.0,343.0,12.0,684.0,205.0,819.0,195.0,221.0,165.0,760.0,T33,A2,1.0
2724.0,34.0,7.0,277.0,44.0,2143.0,219.0,224.0,141.0,5538.0,T12,A1,2.0
3209.0,105.0,14.0,210.0,13.0,1230.0,243.0,222.0,106.0,1682.0,T29,A1,1.0
3093.0,351.0,6.0,153.0,12.0,1283.0,209.0,229.0,159.0,2808.0,T23,A3,1.0
3068.0,343.0,38.0,277.0,87.0,170.0,119.0,155.0,158.0,1355.0,T24,A3,1.0
2595.0,320.0,14.0,42.0,,841.0,182.0,225.0,183.0,2210.0,T29,A1,2.0
3260.0,125.0,14.0,283.0,146.0,4065.0,242.0,230.0,113.0,1383.0,T29,A1,2.0
2964.0,101.0,21.0,488.0,70.0,2099.0,249.0,206.0,75.0,2641.0,T31,A3,2.0
2628.0,31.0,21.0,30.0,10.0,997.0,209.0,189.0,108.0,,T29,A1,2.0
2962.0,351.0,13.0,,13.0,3396.0,196.0,217.0,159.0,6331.0,,A1,2.0
3028.0,241.0,2.0,513.0,118.0,2066.0,214.0,241.0,164.0,2535.0,T32,A3,2.0
2761.0,305.0,14.0,108.0,26.0,2489.0,181.0,232.0,191.0,384.0,T33,A3,2.0
2776.0,222.0,6.0,30.0,6.0,2527.0,212.0,246.0,171.0,2003.0,T12,A1,2.0
3317.0,349.0,12.0,792.0,103.0,939.0,197.0,219.0,160.0,2542.0,T23,A3,2.0
2950.0,90.0,1.0,0.0,0.0,300.0,221.0,236.0,151.0,700.0,T23,A2,1.0
3317.0,329.0,7.0,849.0,133.0,870.0,204.0,232.0,167.0,997.0,T23,A2,1.0
3040.0,225.0,15.0,1172.0,192.0,3091.0,199.0,253.0,188.0,1211.0,T33,,2.0
2996.0,213.0,22.0,216.0,89.0,2616.0,195.0,254.0,187.0,1259.0,T13,A3,2.0
3240.0,266.0,12.0,285.0,21.0,1006.0,190.0,245.0,194.0,2400.0,T32,A3,2.0
2860.0,341.0,23.0,485.0,164.0,2682.0,165.0,199.0,168.0,,T29,,2.0
3213.0,3.0,18.0,457.0,141.0,3247.0,192.0,202.0,144.0,,T31,A3,1.0
3077.0,33.0,15.0,120.0,8.0,916.0,216.0,207.0,123.0,1798.0,T22,A3,1.0
3087.0,176.0,10.0,408.0,26.0,1464.0,226.0,246.0,152.0,716.0,T13,A3,2.0
3043.0,54.0,6.0,408.0,63.0,1315.0,224.0,227.0,138.0,2484.0,T29,A1,2.0
2906.0,25.0,10.0,277.0,,3372.0,215.0,219.0,140.0,3973.0,T12,A1,2.0
2823.0,350.0,19.0,295.0,89.0,2503.0,181.0,204.0,158.0,,T24,A3,2.0
3015.0,15.0,24.0,270.0,156.0,566.0,191.0,182.0,120.0,2978.0,T24,A3,2.0
2952.0,4.0,17.0,67.0,14.0,2365.0,195.0,205.0,145.0,1786.0,T33,A3,1.0
3121.0,346.0,13.0,362.0,75.0,5001.0,195.0,219.0,162.0,742.0,T29,A1,2.0
3222.0,96.0,4.0,360.0,20.0,2546.0,227.0,233.0,141.0,1371.0,T31,A3,1.0
3121.0,328.0,9.0,256.0,2.0,2214.0,198.0,230.0,171.0,2330.0,T32,A3,2.0
2710.0,102.0,13.0,270.0,0.0,1080.0,241.0,223.0,110.0,1844.0,T30,A1,2.0
2913.0,66.0,9.0,242.0,13.0,1797.0,229.0,223.0,127.0,2126.0,T29,A1,2.0
2753.0,169.0,6.0,67.0,11.0,1604.0,225.0,243.0,152.0,2440.0,T12,A1,2.0
2825.0,67.0,12.0,153.0,46.0,3300.0,232.0,215.0,113.0,750.0,T24,A3,2.0
3249.0,346.0,17.0,120.0,23.0,3568.0,184.0,210.0,163.0,4062.0,,A1,1.0
3261.0,30.0,8.0,242.0,,2040.0,218.0,223.0,141.0,1950.0,T33,A3,2.0
2963.0,13.0,12.0,234.0,26.0,3852.0,208.0,215.0,142.0,1233.0,T29,A1,2.0
3177.0,351.0,3.0,30.0,-3.0,1872.0,214.0,234.0,158.0,1699.0,T19,A2,1.0
3080.0,100.0,27.0,201.0,63.0,3270.0,252.0,193.0,50.0,2203.0,T33,A3,1.0
3202.0,315.0,3.0,541.0,106.0,1437.0,211.0,237.0,164.0,2359.0,T33,A3,1.0
2753.0,240.0,20.0,95.0,32.0,1622.0,178.0,252.0,207.0,1187.0,T33,A3,2.0
2736.0,12.0,19.0,361.0,131.0,1077.0,197.0,198.0,133.0,1195.0,T33,A3,2.0
3217.0,18.0,12.0,120.0,43.0,3392.0,210.0,214.0,139.0,2315.0,T31,A3,1.0
2874.0,357.0,10.0,295.0,46.0,953.0,204.0,221.0,155.0,2713.0,T32,A3,1.0
3070.0,78.0,16.0,228.0,36.0,6686.0,239.0,210.0,97.0,3171.0,T29,A1,2.0
2986.0,319.0,26.0,365.0,154.0,371.0,143.0,205.0,197.0,1092.0,T30,A1,2.0
2841.0,87.0,18.0,295.0,-53.0,350.0,244.0,206.0,85.0,1852.0,T30,A1,2.0
3191.0,42.0,7.0,524.0,,895.0,221.0,225.0,139.0,2183.0,T22,A3,1.0
2960.0,41.0,9.0,134.0,-10.0,1433.0,221.0,221.0,134.0,,T23,A1,2.0
2700.0,79.0,6.0,162.0,19.0,1550.0,228.0,229.0,135.0,3501.0,T12,A1,2.0
3038.0,254.0,15.0,255.0,19.0,5645.0,183.0,249.0,203.0,1976.0,T22,A1,2.0
3200.0,60.0,5.0,497.0,-20.0,5440.0,224.0,229.0,140.0,,T22,A1,1.0
2913.0,316.0,13.0,255.0,-2.0,5245.0,185.0,228.0,183.0,2248.0,T16,A1,2.0
3032.0,9.0,21.0,190.0,41.0,124.0,191.0,192.0,133.0,1195.0,T24,A3,2.0
2671.0,329.0,4.0,30.0,-5.0,1489.0,210.0,235.0,163.0,1284.0,T12,A1,1.0
2718.0,38.0,13.0,30.0,5.0,547.0,219.0,212.0,125.0,2306.0,T17,A3,2.0
3172.0,281.0,8.0,95.0,5.0,3917.0,197.0,241.0,184.0,2007.0,T23,A3,1.0
3046.0,48.0,17.0,201.0,30.0,1871.0,224.0,202.0,106.0,3611.0,T26,A3,1.0
3322.0,104.0,10.0,564.0,127.0,430.0,238.0,227.0,119.0,492.0,T38,A2,1.0
2965.0,347.0,13.0,85.0,13.0,3355.0,196.0,219.0,162.0,6336.0,T29,A1,2.0
3011.0,102.0,7.0,930.0,39.0,5646.0,232.0,231.0,132.0,6068.0,T29,A1,2.0
3060.0,41.0,13.0,418.0,78.0,4027.0,221.0,210.0,122.0,4924.0,T20,A1,1.0
3030.0,40.0,4.0,474.0,50.0,1248.0,220.0,231.0,147.0,2396.0,T29,A1,2.0
2493.0,39.0,3.0,30.0,-1.0,793.0,220.0,232.0,149.0,900.0,T4,A3,2.0
3623.0,114.0,28.0,1006.0,368.0,2575.0,254.0,198.0,51.0,1123.0,T40,A1,1.0
3283.0,315.0,5.0,646.0,49.0,,207.0,236.0,167.0,767.0,T32,A3,1.0
2778.0,52.0,8.0,234.0,42.0,1670.0,225.0,222.0,131.0,2295.0,T12,A1,2.0
3114.0,144.0,10.0,42.0,-2.0,1879.0,235.0,238.0,133.0,2228.0,T13,A3,2.0
3211.0,230.0,7.0,418.0,70.0,,209.0,247.0,175.0,511.0,T32,A3,1.0
2657.0,61.0,21.0,60.0,20.0,918.0,232.0,193.0,84.0,1260.0,T33,A3,2.0
2962.0,345.0,12.0,90.0,25.0,1776.0,196.0,221.0,163.0,560.0,T31,A3,2.0
2889.0,39.0,9.0,0.0,0.0,808.0,221.0,220.0,134.0,2028.0,T23,A1,2.0
2853.0,72.0,14.0,313.0,26.0,942.0,236.0,211.0,103.0,297.0,T29,A1,2.0
3197.0,315.0,5.0,182.0,-16.0,3153.0,206.0,235.0,169.0,,T29,A1,1.0
3124.0,155.0,11.0,342.0,109.0,,233.0,241.0,138.0,1041.0,T32,A3,2.0
3214.0,82.0,12.0,424.0,95.0,618.0,237.0,219.0,111.0,800.0,,A3,1.0
2985.0,78.0,12.0,324.0,7.0,,235.0,219.0,114.0,4802.0,T29,A1,2.0
2822.0,182.0,28.0,467.0,130.0,,215.0,244.0,142.0,1645.0,T13,A3,2.0
3231.0,182.0,13.0,319.0,77.0,3464.0,224.0,248.0,155.0,771.0,T32,A3,1.0
3274.0,151.0,8.0,558.0,83.0,5880.0,231.0,240.0,141.0,2896.0,T29,A1,2.0
2916.0,267.0,10.0,,13.0,3647.0,193.0,244.0,190.0,4886.0,T29,A1,2.0
3067.0,20.0,19.0,,38.0,931.0,203.0,195.0,124.0,1302.0,T24,A3,1.0
3391.0,314.0,33.0,182.0,40.0,3558.0,115.0,193.0,208.0,1337.0,T39,A1,1.0
3195.0,102.0,10.0,566.0,-11.0,437.0,238.0,226.0,119.0,2078.0,T23,A3,2.0
2968.0,354.0,20.0,395.0,115.0,2989.0,182.0,201.0,153.0,1635.0,T10,A3,2.0
3278.0,326.0,3.0,182.0,35.0,4811.0,211.0,235.0,163.0,793.0,T29,A1,2.0
3447.0,185.0,9.0,552.0,91.0,2730.0,222.0,246.0,158.0,1583.0,T38,A3,1.0
3132.0,130.0,11.0,30.0,3.0,,238.0,234.0,125.0,3049.0,T23,A3,1.0
3110.0,274.0,10.0,85.0,12.0,1261.0,194.0,243.0,188.0,1528.0,T23,A3,1.0
3142.0,108.0,10.0,180.0,26.0,553.0,238.0,228.0,120.0,2221.0,T23,A1,1.0
3058.0,86.0,23.0,95.0,11.0,603.0,246.0,194.0,65.0,,T30,A1,1.0
3077.0,63.0,20.0,360.0,8.0,3515.0,233.0,196.0,86.0,4924.0,T29,A1,2.0
3249.0,315.0,11.0,313.0,57.0,,190.0,231.0,181.0,285.0,,A2,1.0
2732.0,59.0,6.0,404.0,25.0,2122.0,224.0,228.0,139.0,6027.0,T12,A1,2.0
3090.0,30.0,8.0,247.0,19.0,3929.0,218.0,223.0,140.0,1915.0,T29,A1,2.0
3174.0,319.0,28.0,395.0,153.0,2703.0,138.0,202.0,199.0,2692.0,T33,A3,1.0
2977.0,112.0,34.0,663.0,181.0,1061.0,254.0,181.0,0.0,,T29,A1,2.0
2975.0,87.0,16.0,,,2148.0,242.0,212.0,96.0,811.0,,A1,1.0
3106.0,58.0,15.0,339.0,52.0,3618.0,229.0,207.0,106.0,3030.0,T29,A1,1.0
2968.0,68.0,19.0,0.0,0.0,4629.0,236.0,199.0,87.0,2486.0,T29,A1,1.0
3188.0,24.0,15.0,300.0,40.0,5497.0,211.0,207.0,129.0,2394.0,T29,A1,2.0
3087.0,63.0,20.0,277.0,89.0,4975.0,233.0,195.0,85.0,2305.0,T29,A1,1.0
3170.0,170.0,7.0,30.0,2.0,666.0,225.0,243.0,152.0,1383.0,T23,A1,1.0
2937.0,93.0,25.0,400.0,132.0,430.0,249.0,194.0,59.0,1460.0,T29,A1,1.0
2951.0,300.0,13.0,180.0,30.0,1855.0,183.0,234.0,191.0,685.0,T31,A3,2.0
3096.0,117.0,17.0,175.0,42.0,569.0,246.0,222.0,99.0,750.0,T24,A3,2.0
2990.0,87.0,12.0,306.0,70.0,1819.0,238.0,219.0,109.0,1350.0,T32,A3,1.0
3075.0,38.0,5.0,306.0,18.0,3193.0,220.0,228.0,144.0,1425.0,T32,A3,2.0
3216.0,18.0,11.0,384.0,79.0,2306.0,211.0,216.0,141.0,525.0,T32,A3,1.0
2754.0,134.0,16.0,268.0,57.0,2180.0,244.0,230.0,110.0,499.0,T4,A3,2.0
3044.0,133.0,18.0,30.0,-2.0,4692.0,245.0,229.0,105.0,3085.0,T29,A1,2.0
2709.0,84.0,26.0,210.0,73.0,1073.0,246.0,185.0,52.0,983.0,T13,A3,2.0
3244.0,69.0,16.0,67.0,9.0,5890.0,235.0,206.0,98.0,612.0,T22,A1,1.0
3381.0,356.0,14.0,1041.0,182.0,1099.0,197.0,214.0,154.0,698.0,T23,A2,1.0
2863.0,322.0,27.0,127.0,58.0,4694.0,143.0,202.0,193.0,4904.0,T29,A1,2.0
2754.0,207.0,21.0,228.0,18.0,1065.0,202.0,254.0,180.0,649.0,T3,A3,2.0
3291.0,215.0,11.0,,74.0,1077.0,209.0,251.0,176.0,812.0,T32,A3,1.0
3182.0,92.0,9.0,532.0,4.0,644.0,234.0,227.0,124.0,895.0,T32,A2,2.0
2765.0,22.0,19.0,95.0,37.0,2440.0,205.0,197.0,123.0,532.0,T31,A3,2.0
2726.0,29.0,21.0,95.0,40.0,108.0,208.0,191.0,112.0,2750.0,T29,,2.0
2781.0,308.0,16.0,108.0,27.0,2259.0,176.0,229.0,193.0,872.0,T31,A3,2.0
3280.0,272.0,16.0,551.0,90.0,684.0,176.0,243.0,206.0,313.0,T33,A2,1.0
3154.0,63.0,17.0,30.0,-1.0,4665.0,233.0,203.0,97.0,1187.0,T30,A1,1.0
2942.0,22.0,9.0,319.0,27.0,3806.0,214.0,220.0,141.0,5491.0,T29,A1,2.0
2664.0,177.0,15.0,85.0,15.0,1590.0,226.0,247.0,149.0,886.0,T30,A1,2.0
2764.0,218.0,32.0,60.0,21.0,2825.0,167.0,249.0,200.0,1155.0,T4,A3,2.0
3206.0,181.0,20.0,127.0,22.0,3031.0,223.0,248.0,149.0,285.0,T32,A3,2.0
3319.0,192.0,6.0,60.0,3.0,3660.0,220.0,244.0,160.0,1822.0,T32,A3,1.0
3044.0,124.0,5.0,481.0,10.0,6467.0,229.0,236.0,141.0,3372.0,T20,A1,2.0
3009.0,133.0,8.0,175.0,,5055.0,234.0,236.0,134.0,3159.0,T30,A1,2.0
2645.0,79.0,17.0,531.0,38.0,834.0,240.0,206.0,90.0,,T12,A1,2.0
2675.0,65.0,4.0,85.0,3.0,127.0,223.0,231.0,143.0,1188.0,T17,A3,2.0
2942.0,124.0,5.0,,3.0,5658.0,229.0,236.0,140.0,3678.0,T29,A1,2.0
2886.0,131.0,15.0,134.0,22.0,2713.0,243.0,231.0,112.0,1987.0,T29,A1,2.0
3156.0,189.0,19.0,,142.0,3129.0,217.0,251.0,159.0,2197.0,T33,A3,2.0
2903.0,95.0,20.0,95.0,17.0,5970.0,247.0,207.0,80.0,4679.0,T29,A1,2.0
3110.0,309.0,16.0,90.0,23.0,4696.0,175.0,228.0,193.0,1351.0,T22,A1,1.0
2704.0,324.0,13.0,210.0,65.0,1206.0,187.0,226.0,179.0,2045.0,T29,A1,2.0
3001.0,342.0,12.0,85.0,19.0,2952.0,195.0,222.0,166.0,6249.0,T29,A1,2.0
3084.0,126.0,4.0,90.0,4.0,895.0,227.0,237.0,145.0,1790.0,T23,A1,1.0
3022.0,236.0,7.0,150.0,15.0,5579.0,208.0,246.0,176.0,2058.0,T22,A1,1.0
3116.0,53.0,10.0,190.0,11.0,5269.0,226.0,219.0,127.0,916.0,T29,A1,2.0
3129.0,97.0,4.0,234.0,27.0,4615.0,226.0,234.0,143.0,1831.0,T23,A1,1.0
2993.0,254.0,15.0,437.0,100.0,5326.0,183.0,249.0,203.0,1020.0,T30,A1,2.0
3012.0,87.0,5.0,30.0,2.0,5327.0,227.0,232.0,140.0,2330.0,T23,A1,1.0
2896.0,320.0,11.0,60.0,13.0,4363.0,191.0,229.0,178.0,5994.0,T20,A1,2.0
2952.0,150.0,8.0,234.0,50.0,3331.0,230.0,240.0,142.0,,T30,A1,2.0
2762.0,76.0,22.0,323.0,74.0,,241.0,192.0,70.0,2488.0,T24,A1,2.0
3234.0,197.0,9.0,190.0,0.0,3619.0,218.0,248.0,164.0,1621.0,T32,A3,2.0
3008.0,122.0,8.0,569.0,51.0,,233.0,234.0,133.0,1441.0,T32,A3,2.0
3109.0,328.0,7.0,212.0,14.0,5595.0,203.0,232.0,168.0,1158.0,,A1,1.0
2955.0,331.0,12.0,30.0,,4573.0,190.0,224.0,173.0,5451.0,T20,A1,2.0
2812.0,34.0,10.0,255.0,29.0,1943.0,219.0,218.0,134.0,1661.0,T29,A1,2.0
3005.0,192.0,20.0,319.0,31.0,4710.0,214.0,251.0,163.0,636.0,T29,A1,2.0
2821.0,56.0,5.0,150.0,23.0,1867.0,224.0,228.0,140.0,1809.0,T12,A1,2.0
3011.0,233.0,7.0,30.0,4.0,5495.0,208.0,247.0,175.0,,T22,A1,1.0
2599.0,18.0,11.0,228.0,49.0,192.0,211.0,216.0,141.0,,T12,A1,2.0
2730.0,45.0,17.0,242.0,63.0,785.0,222.0,201.0,108.0,1862.0,T10,A3,2.0
2828.0,245.0,16.0,85.0,21.0,1680.0,185.0,251.0,201.0,1019.0,T13,A3,2.0
2860.0,36.0,6.0,390.0,95.0,3577.0,220.0,226.0,142.0,6003.0,T12,A1,1.0
3067.0,110.0,15.0,150.0,40.0,4980.0,245.0,221.0,101.0,1899.0,T29,A1,1.0
2883.0,308.0,8.0,30.0,3.0,5291.0,197.0,235.0,178.0,4279.0,T16,A1,1.0
3081.0,348.0,18.0,182.0,35.0,4809.0,185.0,209.0,161.0,644.0,T29,A1,2.0
2786.0,28.0,5.0,67.0,,1590.0,218.0,230.0,148.0,1648.0,T10,,1.0
3049.0,183.0,19.0,866.0,106.0,3091.0,222.0,249.0,152.0,2026.0,T33,A3,2.0
3278.0,271.0,24.0,780.0,168.0,1218.0,149.0,239.0,225.0,2828.0,T32,A3,1.0
3195.0,324.0,12.0,258.0,,3750.0,188.0,226.0,178.0,1945.0,T31,A3,1.0
3258.0,50.0,4.0,30.0,0.0,6396.0,221.0,231.0,146.0,175.0,T23,A1,1.0
2597.0,55.0,10.0,90.0,-8.0,1206.0,226.0,220.0,127.0,1809.0,,A3,2.0
3098.0,27.0,4.0,0.0,0.0,3638.0,218.0,230.0,149.0,3000.0,T22,A3,1.0
2755.0,279.0,3.0,418.0,55.0,1392.0,211.0,239.0,166.0,1888.0,T11,A3,2.0
2990.0,332.0,18.0,391.0,84.0,2535.0,176.0,215.0,177.0,1426.0,T33,A3,2.0
3038.0,149.0,13.0,780.0,43.0,2952.0,236.0,239.0,130.0,2468.0,T26,A3,2.0
2788.0,355.0,6.0,242.0,39.0,2151.0,211.0,230.0,157.0,2576.0,T12,A1,2.0
3079.0,45.0,8.0,60.0,,4861.0,223.0,223.0,135.0,,T29,,2.0
3139.0,77.0,5.0,,-3.0,5430.0,227.0,230.0,138.0,2097.0,T29,A1,2.0
2846.0,342.0,4.0,85.0,7.0,2864.0,212.0,234.0,160.0,,T23,A1,2.0
3154.0,61.0,6.0,295.0,12.0,5833.0,225.0,228.0,137.0,900.0,,A1,1.0
2801.0,85.0,11.0,108.0,6.0,470.0,236.0,221.0,114.0,2561.0,T11,A3,2.0
3184.0,36.0,8.0,573.0,40.0,5778.0,220.0,222.0,138.0,780.0,T29,A1,1.0
3118.0,99.0,9.0,120.0,16.0,5253.0,235.0,228.0,125.0,2053.0,T29,A1,1.0
3213.0,355.0,12.0,524.0,0.0,2148.0,201.0,219.0,156.0,1077.0,T31,A3,1.0
3000.0,57.0,11.0,390.0,25.0,1836.0,228.0,216.0,120.0,1661.0,T32,A3,2.0
3077.0,84.0,13.0,499.0,-105.0,1691.0,238.0,217.0,107.0,1365.0,T23,A1,1.0
3238.0,43.0,8.0,726.0,209.0,2781.0,222.0,222.0,136.0,,T31,A3,1.0
2775.0,181.0,17.0,95.0,30.0,2986.0,224.0,248.0,152.0,1956.0,T30,A1,2.0
2525.0,72.0,10.0,124.0,4.0,618.0,232.0,220.0,119.0,994.0,T9,A1,1.0
3230.0,25.0,13.0,551.0,95.0,531.0,213.0,210.0,132.0,2779.0,T23,A2,2.0
2911.0,76.0,7.0,256.0,14.0,,229.0,227.0,131.0,3871.0,T29,A1,2.0
2851.0,92.0,21.0,60.0,10.0,4892.0,247.0,203.0,74.0,,T30,A1,1.0
3000.0,10.0,20.0,150.0,36.0,2370.0,193.0,194.0,133.0,,T22,A3,1.0
3183.0,172.0,10.0,366.0,81.0,297.0,227.0,245.0,150.0,4629.0,T22,,2.0
2955.0,34.0,23.0,216.0,0.0,1507.0,210.0,184.0,100.0,1541.0,T29,A1,1.0
2881.0,301.0,14.0,30.0,9.0,,181.0,233.0,192.0,1766.0,T29,A1,1.0
3015.0,290.0,9.0,247.0,44.0,2403.0,195.0,239.0,183.0,1075.0,T29,A1,2.0
3499.0,103.0,17.0,430.0,65.0,2697.0,247.0,215.0,91.0,2008.0,T40,,1.0
2761.0,24.0,9.0,67.0,17.0,2467.0,216.0,222.0,142.0,4094.0,T12,A1,2.0
2741.0,329.0,12.0,67.0,18.0,2284.0,190.0,225.0,174.0,4074.0,T12,A1,2.0
3146.0,92.0,11.0,175.0,17.0,371.0,238.0,222.0,114.0,,T23,A2,1.0
3189.0,209.0,6.0,390.0,,,215.0,246.0,167.0,3060.0,T22,A1,2.0
3227.0,338.0,18.0,691.0,151.0,391.0,177.0,211.0,171.0,1973.0,T33,A3,2.0
3288.0,163.0,12.0,450.0,74.0,828.0,231.0,243.0,141.0,2638.0,T32,A3,2.0
2997.0,38.0,19.0,212.0,41.0,4831.0,216.0,194.0,106.0,3937.0,T29,A1,2.0
3190.0,220.0,15.0,592.0,136.0,2971.0,201.0,253.0,185.0,150.0,T32,A3,1.0
3049.0,108.0,7.0,30.0,-4.0,497.0,232.0,232.0,133.0,1324.0,T23,A1,1.0
3202.0,298.0,7.0,582.0,55.0,2681.0,200.0,238.0,177.0,150.0,,A3,1.0
2896.0,219.0,15.0,510.0,96.0,2486.0,202.0,253.0,184.0,1873.0,T26,A3,2.0
3183.0,23.0,5.0,30.0,-6.0,1911.0,217.0,228.0,148.0,1612.0,T19,A2,1.0
2792.0,325.0,17.0,60.0,16.0,1403.0,176.0,219.0,182.0,,T33,A3,1.0
3261.0,9.0,12.0,,58.0,1922.0,206.0,215.0,146.0,957.0,T31,A3,1.0
3187.0,242.0,14.0,190.0,24.0,2962.0,193.0,250.0,194.0,272.0,T32,A3,2.0
3233.0,178.0,26.0,,28.0,4161.0,221.0,244.0,139.0,3100.0,T22,A3,1.0
3006.0,31.0,3.0,295.0,21.0,1950.0,219.0,233.0,151.0,1209.0,,A3,2.0
3140.0,12.0,10.0,454.0,42.0,1706.0,210.0,220.0,146.0,2711.0,T31,A3,1.0
3320.0,357.0,15.0,182.0,-11.0,1541.0,194.0,211.0,153.0,1917.0,T40,A2,1.0
3248.0,182.0,23.0,830.0,-21.0,4115.0,219.0,247.0,148.0,1559.0,T33,A3,2.0
3230.0,358.0,6.0,0.0,0.0,5822.0,210.0,228.0,156.0,700.0,T23,A1,1.0
2601.0,36.0,20.0,297.0,38.0,685.0,215.0,193.0,106.0,2946.0,T29,A1,2.0
3242.0,351.0,12.0,794.0,98.0,6236.0,198.0,219.0,159.0,1473.0,T29,A1,1.0
3069.0,233.0,5.0,67.0,2.0,5552.0,212.0,244.0,169.0,2241.0,T23,A1,2.0
3141.0,51.0,10.0,162.0,27.0,,225.0,218.0,126.0,3013.0,T22,A1,2.0
3081.0,325.0,9.0,134.0,27.0,1590.0,197.0,230.0,172.0,3220.0,T31,A3,2.0
3156.0,223.0,10.0,,80.0,5828.0,207.0,250.0,179.0,2418.0,T30,A1,2.0
2979.0,321.0,10.0,95.0,14.0,4308.0,195.0,231.0,175.0,323.0,T29,A1,1.0
