Country Name,Country Code,Year,population,co2emissions,fertility,life_expectancy,internet_usage,gdp,Region,IncomeGroup
India,IND,1997,1002335230.0,0.81736127343344,3.514,61.388,0.070767849,414.898869576673,South Asia,Lower middle income
Ireland,IRL,1997,3674171.0,9.78996350469262,1.93,75.9853658536585,4.08825507,22551.1139134126,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1997,62480533.0,4.67985764462029,2.333,68.359,0.046756094,1823.27451369781,Middle East & North Africa,Lower middle income
Iraq,IRQ,1997,22330770.0,5.32493953410474,5.244,65.837,,929.876446552425,Middle East & North Africa,Upper middle income
Iceland,ISL,1997,271128.0,7.92983387920097,2.04,78.8853658536585,27.47886875,27919.1854966562,Europe & Central Asia,High income
Israel,ISR,1997,5836000.0,8.73372172721042,2.94,78.0,4.399405482,20366.5829100097,Middle East & North Africa,High income
Italy,ITA,1997,56890372.0,7.30387208577226,1.22,78.8243902439024,2.276737834,21829.3458226222,Europe & Central Asia,High income
Jamaica,JAM,1997,2554954.0,3.60084760821526,2.659,71.207,0.797797441,3287.74369088309,Latin America & Caribbean,Upper middle income
Jordan,JOR,1997,4733665.0,3.03570277998126,4.337,71.272,0.599341106,1530.7038436719,Middle East & North Africa,Upper middle income
Japan,JPN,1997,126057000.0,9.30237908247856,1.388,80.4241463414634,9.16307714,35638.2319556941,East Asia & Pacific,High income
Kazakhstan,KAZ,1997,15334405.0,8.62374510129346,2.0,64.0,0.064596754,1445.50323686938,Europe & Central Asia,Upper middle income
Kenya,KEN,1997,28364264.0,0.234097383947632,5.26,54.816,0.034406051,462.40486753213,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1997,4696400.0,1.21156630610681,2.6,66.8926829268293,,376.4296132611,Europe & Central Asia,Lower middle income
Cambodia,KHM,1997,11431569.0,0.143462371613205,4.391,56.743,0.005844911,301.219665357476,East Asia & Pacific,Lower middle income
Kiribati,KIR,1997,84308.0,0.355838117379134,4.325,63.575,,801.080319665063,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1997,43656.0,3.66501740883269,2.4,70.0363414634146,2.258559942,8581.66822371819,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1997,45953580.0,9.39295697963031,1.537,74.6024390243903,3.600801564,12398.4800276705,East Asia & Pacific,High income
Kuwait,KWT,1997,1761468.0,21.1755195098634,2.971,75.879,2.174535859,17232.8387267722,Middle East & North Africa,High income
Lao PDR,LAO,1997,5150538.0,0.161148214031233,4.964,57.292,,339.190169518421,East Asia & Pacific,Lower middle income
Lebanon,LBN,1997,4107551.0,3.92691411500429,2.659,72.778,1.241079739,3834.85621710957,Middle East & North Africa,Lower middle income
Liberia,LBR,1997,2383300.0,0.18881382956405,6.079,47.847,0.004489443,,Sub-Saharan Africa,Low income
Libya,LBY,1997,4902346.0,8.6081235392198,3.265,71.129,,6262.02905897183,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1997,155454.0,2.25146988819844,2.641,70.775,0.992168483,5184.33701240191,Latin America & Caribbean,Upper middle income
Liechtenstein,LIE,1997,31770.0,6.92477179729304,,76.0463414634146,,72345.3066000697,Europe & Central Asia,High income
Sri Lanka,LKA,1997,18470897.0,0.45152111454035,2.182,72.136,0.162464548,817.064481692963,South Asia,Lower middle income
Lesotho,LSO,1997,1972579.0,0.192641207272307,3.993,53.594,0.005584433,505.934631082372,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,1997,3575137.0,3.89355708606411,1.47,70.9090243902439,0.978422157,2830.27807089131,Europe & Central Asia,High income
Luxembourg,LUX,1997,419450.0,19.644772916915,1.71,76.880487804878,7.142704085,46641.6408754876,Europe & Central Asia,High income
Latvia,LVA,1997,2432851.0,3.50617444307111,1.11,69.3492682926829,2.053454712,2683.2413681237,Europe & Central Asia,High income
"Macao SAR, China",MAC,1997,411700.0,,1.163,80.162,2.364127672,17652.5712961455,East Asia & Pacific,High income
St. Martin (French part),MAF,1997,29299.0,,2.734,76.154,,,Latin America & Caribbean,High income
Morocco,MAR,1997,27397118.0,1.09135566740998,3.12,65.629,0.021635203,1416.900390625,Middle East & North Africa,Lower middle income
Monaco,MCO,1997,31968.0,,,,,88844.3301134355,Europe & Central Asia,High income
Moldova,MDA,1997,2936413.0,3.26248385359961,1.759,65.172,0.028128808,657.29213459795,Europe & Central Asia,Upper middle income
Madagascar,MDG,1997,14778903.0,0.096082909536655,5.801,56.223,0.014333647,288.449371484717,Sub-Saharan Africa,Low income
Maldives,MDV,1997,269040.0,1.26375260184359,3.572,69.225,0.309444238,1889.02617595499,South Asia,Upper middle income
Mexico,MEX,1997,93183094.0,3.67534480020593,2.869,72.445,0.62731154,5370.21751079841,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1997,52358.0,1.71893502425608,,,,2114.39703579205,East Asia & Pacific,Upper middle income
North Macedonia,MKD,1997,1996869.0,4.50204795607524,1.916,72.4463414634146,0.503985009,1959.56073782188,Europe & Central Asia,Upper middle income
Mali,MLI,1997,10359301.0,0.0009653160961342,6.911,48.531,0.010085919,260.355966279296,Sub-Saharan Africa,Low income
Malta,MLT,1997,382791.0,6.45260729745475,1.93,77.7390243902439,3.920605132,9724.33796960323,Middle East & North Africa,High income
Myanmar,MMR,1997,43972046.0,0.164877476931594,2.963,59.243,,128.105719768877,East Asia & Pacific,Lower middle income
Montenegro,MNE,1997,609520.0,2.73986087413046,1.928,73.4790731707317,,,Europe & Central Asia,Upper middle income
Mongolia,MNG,1997,2381771.0,3.57717009737712,2.469,60.815,0.112742554,495.821891709157,East Asia & Pacific,Lower middle income
Northern Mariana Islands,MNP,1997,60817.0,,,,,,East Asia & Pacific,High income
Mozambique,MOZ,1997,16521724.0,0.0780790188723646,5.885,47.408,0.011842611,281.376942507172,Sub-Saharan Africa,Low income
Mauritania,MRT,1997,2484278.0,0.495113670853262,5.66,60.452,0.004172527,834.045572524976,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1997,1148284.0,1.41080081234259,2.04,70.4048780487805,0.475629193,3646.63062599001,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1997,10512678.0,0.0732448953539716,6.258,43.131,0.004668518,253.335537709579,Sub-Saharan Africa,Low income
Malaysia,MYS,1997,21249178.0,4.98936947113907,3.213,72.284,2.307393234,4706.31491259882,East Asia & Pacific,Upper middle income
Namibia,NAM,1997,1693242.0,1.16344857970686,4.154,55.558,0.058750679,2453.84634078524,Sub-Saharan Africa,Upper middle income
New Caledonia,NCL,1997,201418.0,,2.67,71.7390243902439,0.989334969,16339.8011674258,East Asia & Pacific,High income
Niger,NER,1997,10494201.0,0.05908024822471,7.759,47.505,0.002008766,218.246134254011,Sub-Saharan Africa,Low income
Nigeria,NGA,1997,113791181.0,0.866938888699995,6.138,45.792,0.017237401,478.576939925535,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1997,4895962.0,0.616834852884888,3.473,66.515,0.206216818,896.650258103592,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1997,15610650.0,10.6536242885466,1.56,77.7943902439024,14.0655114,26700.5371335926,Europe & Central Asia,High income
Norway,NOR,1997,4405157.0,8.29482354431408,1.86,78.1426829268293,20.41788144,36629.0309036621,Europe & Central Asia,High income
Nepal,NPL,1997,23249417.0,0.0941959103748709,4.393,60.771,0.021998858,211.561946544086,South Asia,Lower middle income
Nauru,NRU,1997,10363.0,9.64971533339767,,,,,East Asia & Pacific,High income
New Zealand,NZL,1997,3781300.0,7.32287837516198,1.96,77.3341463414634,14.6015244,17474.187029724,East Asia & Pacific,High income
Oman,OMN,1997,2245588.0,8.91525961129112,4.616,72.415,0.439792805,7052.69677045416,Middle East & North Africa,High income
Pakistan,PAK,1997,141330267.0,0.632277868688948,5.642,60.603,0.027549238,441.754633762166,South Asia,Lower middle income
Panama,PAN,1997,2827992.0,1.64074014353647,2.81,72.97,0.539065541,3775.57153627026,Latin America & Caribbean,High income
Peru,PER,1997,25365386.0,1.10228955317297,3.099,68.605,0.403429701,2292.39651714831,Latin America & Caribbean,Upper middle income
Philippines,PHL,1997,72718837.0,1.02848179488899,3.899,68.884,0.136912963,1294.11012788891,East Asia & Pacific,Lower middle income
Palau,PLW,1997,18297.0,10.9307536754659,,,,,East Asia & Pacific,Upper middle income
Papua New Guinea,PNG,1997,4960439.0,0.483828145049259,4.679,61.377,0.100588321,995.197259515472,East Asia & Pacific,Lower middle income
Poland,POL,1997,38649660.0,8.91676666754636,1.51,72.6463414634146,2.073465474,4123.13561806773,Europe & Central Asia,High income
Puerto Rico,PRI,1997,3759430.0,,1.9,74.92,1.331822159,12817.6449621352,Latin America & Caribbean,High income
"Korea, Dem. People's Rep.",PRK,1997,22827373.0,2.95785239939786,2.031,60.974,,,East Asia & Pacific,Low income
Portugal,PRT,1997,10108977.0,5.03809633754236,1.47,75.4121951219512,4.953001955,11575.5071124358,Europe & Central Asia,High income
Paraguay,PRY,1997,4818289.0,0.8529998927005,3.911,69.325,0.099576719,2068.20837812986,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1997,2706518.0,,5.821,70.396,,1389.16497137651,Middle East & North Africa,Lower middle income
French Polynesia,PYF,1997,239036.0,,2.591,77.7,0.21438525,15741.8033718253,East Asia & Pacific,High income
Qatar,QAT,1997,550591.0,46.1140846835491,3.433,74.787,3.083749186,20519.4093535576,Middle East & North Africa,High income
Romania,ROU,1997,22553978.0,5.03724886137603,1.32,69.0048780487805,0.445444676,1577.32335708773,Europe & Central Asia,High income
Russian Federation,RUS,1997,147915361.0,10.070015649017,1.218,66.6987804878049,0.472963763,2737.57202148438,Europe & Central Asia,Upper middle income
Rwanda,RWA,1997,7666732.0,0.0665211722543582,6.176,40.64,0.001625791,241.505546522325,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1997,19938377.0,11.0375082184473,4.592,71.483,0.052099031,8323.82482334845,Middle East & North Africa,High income
Sudan,SDN,1997,24454372.0,0.214276612787276,5.596,52.833,0.001231819,388.815704345703,Sub-Saharan Africa,Low income
Senegal,SEN,1997,9051539.0,0.35463582491331,5.639,56.591,0.027347441,667.453174104473,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1997,3796038.0,10.0525864071961,1.61,76.8975609756097,13.47162042,26375.9719503189,East Asia & Pacific,High income
Solomon Islands,SLB,1997,397050.0,0.528900642236494,4.987,66.742,0.391923246,1326.18047066417,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1997,4405028.0,0.0522130619828069,6.531,43.715,0.004987835,193.010812558287,Sub-Saharan Africa,Low income
El Salvador,SLV,1997,5842638.0,0.910547598533402,3.377,67.895,0.256960679,1749.50183461649,Latin America & Caribbean,Lower middle income
San Marino,SMR,1997,25596.0,,,,1.41854848,,Europe & Central Asia,High income
Somalia,SOM,1997,7734313.0,0.07111168115384,7.662,50.195,0.002948713,,Sub-Saharan Africa,Low income
Serbia,SRB,1997,7596501.0,7.41262325905045,1.6,72.0390243902439,,3380.04141638289,Europe & Central Asia,Upper middle income
South Sudan,SSD,1997,5589410.0,0.0805093918678358,7.965,32.242,,,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,1997,137656.0,0.36322426919277,5.345,61.181,,,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1997,452887.0,4.70315994939135,2.99,65.697,1.003086936,2045.59305080517,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1997,5383291.0,7.85207413086159,1.43,72.7048780487805,1.173381014,5146.67107827084,Europe & Central Asia,High income
Slovenia,SVN,1997,1985956.0,7.9206185836947,1.25,74.7073170731707,7.591923004,10454.9656390657,Europe & Central Asia,High income
Sweden,SWE,1997,8846062.0,6.48650212942211,1.52,79.1975609756098,23.72794756,30312.4875993103,Europe & Central Asia,High income
Eswatini,SWZ,1997,990734.0,0.595518070440704,4.207,52.044,0.088545986,1732.75562683268,Sub-Saharan Africa,Lower middle income
Sint Maarten (Dutch part),SXM,1997,31195.0,,,,,,Latin America & Caribbean,High income
Seychelles,SYC,1997,77319.0,3.62136085567584,2.1,71.2121951219512,1.28295593,7280.98962117856,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1997,15103996.0,2.7853556105285,4.283,70.283,0.032607814,4397.53829985579,Middle East & North Africa,Low income
Turks and Caicos Islands,TCA,1997,16515.0,,2.808,72.365,,,Latin America & Caribbean,High income
Chad,TCD,1997,7450874.0,0.0630798480822518,7.274,47.217,0.000658168,207.316551430707,Sub-Saharan Africa,Low income
Togo,TGO,1997,4592550.0,0.165485405711424,5.441,54.192,0.211139465,326.387496943471,Sub-Saharan Africa,Low income
Thailand,THA,1997,60989108.0,2.91757013399835,1.864,72.501,0.360522185,2462.41704939519,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1997,6117069.0,0.410327233516575,4.317,60.348,,150.655831171695,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1997,4363672.0,6.98952625220227,3.213,63.646,,561.533872040419,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,1997,843341.0,,5.955,49.517,,,East Asia & Pacific,Lower middle income
Tonga,TON,1997,100658.0,0.894116712034811,4.369,68.49,0.510866122,2135.86056066083,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1997,1318171.0,7.35109481243329,1.822,68.719,1.173174658,4352.81259535963,Latin America & Caribbean,High income
Tunisia,TUN,1997,9557948.0,1.87069442102008,2.359,72.863,0.043656974,2170.58728823579,Middle East & North Africa,Lower middle income
Turkiye,TUR,1997,61277426.0,3.15662736878014,2.716,70.57,0.473695432,3097.95403467596,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1997,9630.0,1.03842159916926,3.997,63.356,,1318.88945457202,East Asia & Pacific,Upper middle income
Tanzania,TZA,1997,31785846.0,0.090920971554446,5.838,50.624,0.007900283,248.747161865234,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1997,21876935.0,0.0507383689717047,6.906,46.977,0.010319341,286.572744910157,Sub-Saharan Africa,Low income
Ukraine,UKR,1997,50594600.0,6.48764887952469,1.272,67.5763414634146,0.198821885,991.220397949219,Europe & Central Asia,Lower middle income
Uruguay,URY,1997,3245069.0,1.71336880664171,2.328,74.298,3.363239668,7386.53723863589,Latin America & Caribbean,High income
United States,USA,1997,272657000.0,20.3308552503695,1.971,76.4292682926829,21.61640097,31459.1389804773,North America,High income
Uzbekistan,UZB,1997,23667000.0,4.2561372375037,3.082,64.764,0.010536935,623.002652367639,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1997,114276.0,1.40011901011586,2.489,70.922,0.926371957,3043.24941694118,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1997,23037561.0,5.53834670258714,2.967,72.703,0.390959318,3726.24231309124,Latin America & Caribbean,
British Virgin Islands,VGB,1997,18591.0,,2.029,74.403,,,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,1997,108357.0,,2.727,72.2032926829268,6.948368986,,Latin America & Caribbean,High income
Vietnam,VNM,1997,76058603.0,0.536954379769505,2.29,71.802,0.003981962,352.93443979701,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1997,178871.0,0.503155905652677,4.632,68.708,0.139505815,1524.96049730623,East Asia & Pacific,Lower middle income
Samoa,WSM,1997,178543.0,0.728115916053836,4.66,69.875,0.174571863,1598.91786234414,East Asia & Pacific,Lower middle income
Kosovo,XKX,1997,2086000.0,,2.571,73.066,,,Europe & Central Asia,Upper middle income
"Yemen, Rep.",YEM,1997,17108681.0,0.68035636411714,6.83,61.119,0.015025295,399.712718029144,Middle East & North Africa,Low income
South Africa,ZAF,1997,45285048.0,6.38245983530811,2.734,60.805,1.632093791,3731.40078918512,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1997,9133156.0,0.250734795288726,6.117,44.945,0.009329658,471.171403652105,Sub-Saharan Africa,Low income
Zimbabwe,ZWE,1997,11362401.0,1.21717232123739,4.063,47.993,0.033080327,750.683909149131,Sub-Saharan Africa,Lower middle income
Aruba,ABW,1998,84355.0,,1.957,73.491,,19742.3167386832,Latin America & Caribbean,High income
Afghanistan,AFG,1998,18493132.0,0.0562370938573304,7.642,52.943,,,South Asia,Low income
Angola,AGO,1998,15366864.0,1.09130919620295,6.732,45.057,0.018453724,423.393452775682,Sub-Saharan Africa,Lower middle income
Albania,ALB,1998,3128530.0,0.572153695185918,2.397,74.99,0.06502737,813.789396580449,Europe & Central Asia,Upper middle income
Andorra,AND,1998,65186.0,7.5169514926518,,,6.886209218,18591.9123403358,Europe & Central Asia,High income
United Arab Emirates,ARE,1998,2921130.0,28.5677118101557,2.907,73.066,6.908302986,25905.8433836172,Middle East & North Africa,High income
Argentina,ARG,1998,36233195.0,3.66155951745354,2.662,73.474,0.83076668,8250.67317414321,Latin America & Caribbean,Upper middle income
Armenia,ARM,1998,3240550.0,1.07080588171761,1.791,70.514,0.128659478,584.384267258527,Europe & Central Asia,Upper middle income
American Samoa,ASM,1998,56603.0,,,,,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,ATG,1998,72572.0,4.40941409910158,2.017,74.041,4.0717165,10029.4777498107,Latin America & Caribbean,High income
Australia,AUS,1998,18607584.0,17.660540992318,1.762,78.6317073170732,30.81323944,21478.3851573346,East Asia & Pacific,High income
Austria,AUT,1998,7976789.0,8.10727223698659,1.37,77.6707317073171,15.42121932,27361.8751106437,Europe & Central Asia,High income
Azerbaijan,AZE,1998,7913000.0,3.34765575635031,2.0,63.561,0.037485109,561.906807871869,Europe & Central Asia,Upper middle income
Burundi,BDI,1998,6035340.0,0.0364519645952009,6.958,46.552,0.015842776,148.089553542574,Sub-Saharan Africa,Low income
Belgium,BEL,1998,10203008.0,11.7034113861324,1.6,77.4731707317073,7.886622701,25338.4432934904,Europe & Central Asia,High income
Benin,BEN,1998,6584183.0,0.183773749909442,6.097,56.218,0.047877304,372.877330765148,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1998,11201063.0,0.067850703098447,6.661,49.991,0.045423484,250.413933774443,Sub-Saharan Africa,Low income
Bangladesh,BGD,1998,124350471.0,0.154804399574811,3.393,63.917,0.003684813,401.96518010266,South Asia,Lower middle income
Bulgaria,BGR,1998,8256786.0,6.11375903408421,1.11,71.0609756097561,1.844965121,1820.40523184553,Europe & Central Asia,Upper middle income
