Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
Simisear,0.5246353206637552,0.22498202900133732,0.5857109735545047,-0.34791741554189426,0.7699873407199582,-0.3201011979478879,1.1267184105294814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panpour,-0.9934477249390664,-0.754691513351537,-0.8015904968028983,-0.8292419470732213,-0.6060821720837793,-0.8594460976073449,-0.14728514022583425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Simipour,0.5246353206637552,0.22498202900133732,0.5857109735545047,-0.34791741554189426,0.7699873407199582,-0.3201011979478879,1.1267184105294814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Munna,-1.1936345001833946,0.2641689706954523,-1.6648003005808378,-0.9255068533794867,-0.1779716569892832,-0.6077518110995983,-1.5245862761775268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Musharna,0.43288304867677146,1.8316466384600512,-0.7399326536759026,0.358025230704052,1.0452012432807058,0.8305012546589539,-1.3524236341835654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pidove,-1.427185737968444,-0.754691513351537,-0.7399326536759026,-0.7650653428690443,-1.1259306546985246,-1.5066599771986935,-0.8703682366004729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tranquill,-0.6431208682614922,-0.2844482130221573,-0.061696379278950025,-0.3800057176439827,-0.6978201396040286,-1.0751840574711278,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Unfezant,0.44122416431195177,0.42091673747191216,1.109802640133968,0.1975837201936097,-0.23913030200278262,-0.6077518110995983,0.8512581833391429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Blitzle,-1.1686111532778536,-0.9506262218221118,-0.5857880458584134,-1.3426547807066367,-0.6978201396040286,-1.4347473239107658,0.26590520055967354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zebstrika,0.5162942050285748,0.22498202900133732,0.6473688166815004,-0.34791741554189426,0.21955953559846322,-0.3201011979478879,1.643206336511366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roggenrola,-1.2937278878055587,-0.558756804880962,-0.12335422240594572,0.358025230704052,-1.4623032022727716,-1.6864416104185125,-1.8344790317666577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Boldore,-0.3762051679357214,0.029047320530762477,0.8015134244989897,0.9997912727458214,-0.6978201396040286,-1.1470967107590553,-1.662316389772696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gigalith,0.6664342864618209,0.616851445942487,1.726381071403925,1.801998825298033,-0.39202691453653127,0.29115635499949677,-1.4901537477787345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Woobat,-1.0184710718446075,-0.558756804880962,-1.0482218693108811,-0.9896834575836636,-0.5449235270702799,-1.039227730827164,0.12817508696450428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Swoobat,-0.08426612070440954,-0.08851350455158244,-0.6782748105489069,-0.604623832358602,0.12782156807821407,-0.6077518110995983,1.5743412797137815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Drilbur,-0.8933543373169024,-0.3628220964103872,0.18493499322903273,-1.085948363889929,-1.309406589739023,-0.9673150775392364,-0.009555026630664985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Excadrill,0.6080464770155586,1.5965249882953614,1.726381071403925,-0.44418232184815964,-0.6978201396040286,-0.2481885446599603,0.6790955413451814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Audino,0.08255619199919723,1.3222163964365565,-0.5857880458584134,0.39011353280614053,-0.39202691453653127,0.5068943148632796,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AudinoMega Audino,0.916667755517231,1.3222163964365565,-0.5857880458584134,1.6736456168896792,0.21955953559846322,1.9451473806218318,-0.6293405378089266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Timburr,-1.0851999969260502,0.22498202900133732,0.030790385411543508,-0.604623832358602,-1.4623032022727716,-1.3268783439788745,-1.1458284637908114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gurdurr,-0.2510884334080163,0.616851445942487,0.8015134244989897,0.358025230704052,-1.0036133646715257,-0.7875334443194173,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conkeldurr,0.5830231301100175,1.4005902798247865,1.8805256792214142,0.6789082517249367,-0.5449235270702799,-0.2481885446599603,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tympole,-1.1769522689130338,-0.754691513351537,-0.8940772614933918,-1.085948363889929,-0.6978201396040286,-1.1470967107590553,-0.14728514022583425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Palpitoad,-0.4262518617468034,0.22498202900133732,-0.43164343804092414,-0.604623832358602,-0.23913030200278262,-0.6077518110995983,0.02487750176812733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Seismitoad,0.6163875926507388,1.4005902798247865,0.4932242088640112,0.037142209683167365,0.37245614813221184,0.11137472177967776,0.1970401437620889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Throh,0.24937850470280398,1.988394405236511,0.6473688166815004,0.358025230704052,-1.309406589739023,0.4709379882193158,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sawk,0.24937850470280398,0.22498202900133732,1.4180918557689466,0.037142209683167365,-1.309406589739023,0.11137472177967776,0.5757979561488044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sewaddle,-1.0434944187501485,-0.9506262218221118,-0.8015904968028983,-0.12329930082727497,-1.0036133646715257,-0.4279701778797793,-0.9048007649992652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swadloon,-0.45961632428752475,-0.558756804880962,-0.4933012811679198,0.5184667412144943,-0.6978201396040286,0.29115635499949677,-0.9048007649992652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leavanny,0.5413175519341158,0.22498202900133732,0.7398555813719939,0.1975837201936097,-0.08623368946903401,0.29115635499949677,0.8168256549403505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venipede,-1.4605502005091653,-1.5384303472338363,-1.0482218693108811,-0.4762706239502481,-1.309406589739023,-1.1830530374030193,-0.38831283901738045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Whirlipede,-0.6264386369911316,-1.1465609302926867,-0.7399326536759026,0.8072614601332906,-1.0036133646715257,0.25520002835553296,-0.7326381230053036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Scolipede,0.41620081740641074,-0.3628220964103872,0.6473688166815004,0.4863784391124059,-0.5449235270702799,-0.10436323808410507,1.5054762229161969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cottonee,-1.2937278878055587,-1.1465609302926867,-1.6031424574538422,-0.44418232184815964,-1.095351332191775,-0.7875334443194173,-0.07842008342824962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whimsicott,0.3744952392305091,-0.3628220964103872,-0.36998559491392846,0.358025230704052,0.12782156807821407,0.11137472177967776,1.643206336511366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petilil,-1.2937278878055587,-0.9506262218221118,-1.3565110849458595,-0.7650653428690443,-0.08623368946903401,-0.7875334443194173,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lilligant,0.3744952392305091,0.029047320530762477,-0.5857880458584134,0.037142209683167365,1.136939210800955,0.11137472177967776,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basculin,0.2076729265269023,0.029047320530762477,0.40073744417351764,-0.2837408113377173,0.21955953559846322,-0.6077518110995983,1.0234208253331045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sandile,-1.1936345001833946,-0.754691513351537,-0.21584098709643926,-1.2463898744003714,-1.1565099772052745,-1.3268783439788745,-0.11285261182704193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krokorok,-0.7015086777077546,-0.3628220964103872,0.09244822853853919,-0.9255068533794867,-0.8507167521377771,-0.9673150775392364,0.1970401437620889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krookodile,0.6997987490025422,1.0087208628836368,1.1714604832609639,0.1975837201936097,-0.23913030200278262,-0.06840691144014126,0.8168256549403505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darumaka,-1.0017888405742468,0.029047320530762477,0.33907960104652196,-0.9255068533794867,-1.7680964273402688,-0.9673150775392364,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarmanitanStandard Mode,0.3744952392305091,1.4005902798247865,1.8805256792214142,-0.604623832358602,-1.309406589739023,-0.6077518110995983,0.9201232401367275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DarmanitanZen Mode,0.8749621773413294,1.4005902798247865,-1.5106556927633488,0.9997912727458214,2.054318886003447,1.1900645210985918,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Maractus,0.21601404216208264,0.22498202900133732,0.21576391479253057,-0.21956420713354038,1.014621920773956,-0.17627589137203267,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwebble,-0.9183776842224434,-0.754691513351537,-0.43164343804092414,0.358025230704052,-1.1565099772052745,-1.3268783439788745,-0.4571778958149651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Crustle,0.3327896610546074,0.029047320530762477,0.4932242088640112,1.6415573147875908,-0.23913030200278262,0.11137472177967776,-0.8015031798028882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Scraggy,-0.7265320246132956,-0.754691513351537,-0.12335422240594572,-0.12329930082727497,-1.1565099772052745,-0.06840691144014126,-0.6982055946065113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scrafty,0.44122416431195177,-0.16688738793981236,0.33907960104652196,1.320674293766706,-0.8507167521377771,1.5496277875382298,-0.35388031061858816,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sigilyph,0.45790639558231244,0.10742120391899242,-0.6474458889854091,0.1975837201936097,0.9228839532537069,0.29115635499949677,0.9889882969343121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yamask,-1.101882228196411,-1.2249348136809166,-1.5106556927633488,0.358025230704052,-0.5449235270702799,-0.2481885446599603,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cofagrigus,0.39951858613605007,-0.4411959797986172,-0.8940772614933918,2.28332335682936,0.6782493731997091,1.1900645210985918,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tirtouga,-0.6681442151670333,-0.5979437465750771,-0.03086745771545218,0.9356146685416444,-0.6060821720837793,-0.9673150775392364,-1.5934513329751114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Carracosta,0.49961197375821415,0.18579508730722236,0.8940001891894831,1.8982637316042985,0.3112975031187124,-0.2481885446599603,-1.2491260489871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Archen,-0.2844528959487377,-0.558756804880962,1.0173158754434746,-0.9255068533794867,0.03608360055796488,-0.9673150775392364,0.059310030166919644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Archeops,1.1001722994911984,0.22498202900133732,1.8805256792214142,-0.2837408113377173,1.1980978558144544,-0.2481885446599603,1.4366111661186123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Trubbish,-0.885013221681722,-0.754691513351537,-0.8940772614933918,-0.3800057176439827,-1.0036133646715257,-0.3560575245918517,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Garbodor,0.324448545419427,0.42091673747191216,0.4932242088640112,0.2617603243977866,-0.39202691453653127,0.3630690082874244,0.23147267216088122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zorua,-0.8766721060465417,-1.1465609302926867,-0.43164343804092414,-1.085948363889929,0.21955953559846322,-1.1470967107590553,-0.11285261182704193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zoroark,0.6247287082859192,-0.3628220964103872,0.8015134244989897,-0.44418232184815964,1.4427324358684521,-0.4279701778797793,1.2644485241246506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minccino,-1.1269055751019519,-0.558756804880962,-0.8940772614933918,-1.085948363889929,-1.0036133646715257,-1.1470967107590553,0.23147267216088122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cinccino,0.2910840828787057,0.22498202900133732,0.4932242088640112,-0.44418232184815964,-0.23913030200278262,-0.4279701778797793,1.6087738081125738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gothita,-1.2103167314537553,-0.9506262218221118,-1.5106556927633488,-0.7650653428690443,-0.5449235270702799,-0.2481885446599603,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gothorita,-0.3762051679357214,-0.3628220964103872,-1.0482218693108811,-0.12329930082727497,0.06666292306471461,0.4709379882193158,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gothitelle,0.45790639558231244,0.029047320530762477,-0.7399326536759026,0.6789082517249367,0.6782493731997091,1.3698461543184108,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Solosis,-1.2103167314537553,-0.9506262218221118,-1.5106556927633488,-1.085948363889929,0.9840425982672063,-0.7875334443194173,-1.662316389772696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Duosion,-0.5430274806393282,-0.16688738793981236,-1.2023664771283702,-0.7650653428690443,1.5956290484022009,-0.4279701778797793,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Reuniclus,0.45790639558231244,1.5965249882953614,-0.43164343804092414,0.037142209683167365,1.5956290484022009,0.4709379882193158,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ducklett,-1.0851999969260502,-0.2844482130221573,-1.079050790874379,-0.7650653428690443,-0.8812960746445269,-0.7875334443194173,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Swanna,0.3161074297842467,0.22498202900133732,0.2465928363560284,-0.34791741554189426,0.43361479314571133,-0.3201011979478879,1.0234208253331045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vanillite,-1.0851999969260502,-1.3033086970691465,-0.8940772614933918,-0.7650653428690443,-0.23913030200278262,-0.4279701778797793,-0.8359357082016805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanillish,-0.3344995897598197,-0.715504571657422,-0.43164343804092414,-0.2837408113377173,0.21955953559846322,0.11137472177967776,-0.3194477822197958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanilluxe,0.8332565991654277,0.06823426222487744,0.4932242088640112,0.358025230704052,1.136939210800955,0.8305012546589539,0.3692027857560505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Deerling,-0.83496652787064,-0.3628220964103872,-0.5857880458584134,-0.7650653428690443,-1.0036133646715257,-0.7875334443194173,0.23147267216088122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sawsbuck,0.3327896610546074,0.42091673747191216,0.6473688166815004,-0.12329930082727497,-0.39202691453653127,-0.06840691144014126,0.9201232401367275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Emolga,-0.059242773798868525,-0.558756804880962,-0.12335422240594572,-0.44418232184815964,0.06666292306471461,-0.4279701778797793,1.195583467327066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karrablast,-1.0017888405742468,-0.754691513351537,-0.12335422240594572,-0.9255068533794867,-1.0036133646715257,-0.9673150775392364,-0.2850152538210035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escavalier,0.49961197375821415,0.029047320530762477,1.726381071403925,0.9997912727458214,-0.39202691453653127,1.1900645210985918,-1.662316389772696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Foongus,-1.1769522689130338,-0.010139621163352493,-0.7399326536759026,-0.9255068533794867,-0.5449235270702799,-0.6077518110995983,-1.8344790317666577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Amoonguss,0.24103738906762365,1.7532727550718212,0.18493499322903273,-0.12329930082727497,0.37245614813221184,0.29115635499949677,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frillish,-0.83496652787064,-0.558756804880962,-1.2023664771283702,-0.7650653428690443,-0.23913030200278262,0.4709379882193158,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jellicent,0.3744952392305091,1.2046555713542115,-0.5857880458584134,-0.12329930082727497,0.37245614813221184,1.1900645210985918,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alomomola,0.2910840828787057,3.7518067814716844,-0.12335422240594572,0.1975837201936097,-1.0036133646715257,-0.9673150775392364,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Joltik,-0.9684243780335254,-0.754691513351537,-0.9865640261838854,-0.7650653428690443,-0.4837648820567804,-0.7875334443194173,-0.11285261182704193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Galvantula,0.30776631414906636,0.029047320530762477,-0.061696379278950025,-0.44418232184815964,0.7394080182132086,-0.4279701778797793,1.3677461093210277,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferroseed,-1.0851999969260502,-0.9898131635162267,-0.8940772614933918,0.5505550433165828,-1.4928825247795214,0.5068943148632796,-2.0066416737606194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ferrothorn,0.44956527994713213,0.18579508730722236,0.4623952873005133,1.8340871274001216,-0.5755028495770296,1.5855841141821938,-1.662316389772696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Klink,-1.1269055751019519,-1.1465609302926867,-0.7399326536759026,-0.12329930082727497,-0.8507167521377771,-0.4279701778797793,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Klang,0.04085061382329554,-0.3628220964103872,0.030790385411543508,0.6789082517249367,-0.08623368946903401,0.4709379882193158,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Klinklang,0.7081398646377226,-0.3628220964103872,0.6473688166815004,1.320674293766706,-0.08623368946903401,0.4709379882193158,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tynamo,-1.3354334659814604,-1.3424956387632614,-0.7399326536759026,-1.085948363889929,-0.8507167521377771,-1.1470967107590553,-0.2850152538210035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eelektrik,-0.2510884334080163,-0.16688738793981236,0.18493499322903273,-0.12329930082727497,0.06666292306471461,-0.06840691144014126,-0.9736658217968498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eelektross,0.6664342864618209,0.616851445942487,1.109802640133968,0.1975837201936097,0.9840425982672063,0.29115635499949677,-0.6293405378089266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elgyem,-0.83496652787064,-0.558756804880962,-0.7399326536759026,-0.604623832358602,0.37245614813221184,-0.6077518110995983,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Beheeyem,0.41620081740641074,0.22498202900133732,-0.12335422240594572,0.037142209683167365,1.5956290484022009,0.8305012546589539,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Litwick,-1.3354334659814604,-0.754691513351537,-1.5106556927633488,-0.604623832358602,-0.23913030200278262,-0.6077518110995983,-1.662316389772696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
